faMeasureChannelPedestal: slot 19, chan 12 => avg 222.428, rms  1.217, min 218, max 227
faMeasureChannelPedestal: slot 19, chan 13 => avg 206.377, rms  1.198, min 202, max 210
faMeasureChannelPedestal: slot 19, chan 14 => avg 214.302, rms  1.201, min 210, max 219
faMeasureChannelPedestal: slot 19, chan 15 => avg 195.130, rms  1.151, min 191, max 199
faMeasureChannelPedestal: slot 20, chan 0 => avg 191.701, rms  1.277, min 187, max 197
faMeasureChannelPedestal: slot 20, chan 1 => avg 207.262, rms  1.236, min 203, max 212
faMeasureChannelPedestal: slot 20, chan 2 => avg 164.341, rms  1.374, min 160, max 170
faMeasureChannelPedestal: slot 20, chan 3 => avg 197.462, rms  1.269, min 193, max 202
faMeasureChannelPedestal: slot 20, chan 4 => avg 203.896, rms  1.367, min 199, max 210
faMeasureChannelPedestal: slot 20, chan 5 => avg 225.268, rms  1.218, min 221, max 230
faMeasureChannelPedestal: slot 20, chan 6 => avg 165.631, rms  1.403, min 161, max 171
faMeasureChannelPedestal: slot 20, chan 7 => avg 225.973, rms  1.300, min 222, max 230
faMeasureChannelPedestal: slot 20, chan 8 => avg 185.626, rms  1.268, min 181, max 190
faMeasureChannelPedestal: slot 20, chan 9 => avg 205.881, rms  1.327, min 200, max 210
faMeasureChannelPedestal: slot 20, chan 10 => avg 185.147, rms  1.252, min 181, max 190
faMeasureChannelPedestal: slot 20, chan 11 => avg 169.069, rms  1.488, min 164, max 175
faMeasureChannelPedestal: slot 20, chan 12 => avg 197.813, rms  1.333, min 193, max 203
faMeasureChannelPedestal: slot 20, chan 13 => avg 180.489, rms  1.177, min 176, max 184
faMeasureChannelPedestal: slot 20, chan 14 => avg 184.333, rms  1.379, min 179, max 189
faMeasureChannelPedestal: slot 20, chan 15 => avg 197.930, rms  1.147, min 194, max 202
jlabgefCloseDefaultWindows reached
Closing A16 Window
Closing A24 Window
Closing A32Blt Window
Closing A32 Window
Closing CRCSR Window
Calling gefVmeClose
